MEJOR PILOTO : 0 																																																																																																																																																																																																																																																																																											
MEJOR PILOTO : 2	336,46	0	8,1	96,05	0	12,98	299,02	0	8,63	83,69	0	0	375,63	0	7,89	84,43	0	10,21	333,89	0	7,31	75,89	0	0	385,31	0	8,76	90,13	0	12,63	333,99	0	8,19	77,67	101,32	12,37	343,09	0	8,64	75,42	0	10	354,64	0	8,07	82,36	0	0	385,81	0	8,55	91,78	0	0	322,04	0	7,31	93,08	0	0	343,99	0	8,02	73,85	0	9,82	361,45	0	7,17	73,6	0	0	357,23	0	7,79	87,38	0	0	356,1	0	6,96	72,82	0	12,87	313,19	0	8,15	77,16	0	11,75	392,7	0	8,12	87,75	0	12,2	381,64	0	8,27	89,93	0	0	319,17	0	6,88	83,91	0	0	334,1	0	6,97	84	0	12,06	371,5	0	8,41	90,43	0	0	329,59	0	8,67	79,62	0	12,63	382,85	0	6,85	79,36	0	0	350,07	0	7,81	79,06	0	12,46	361,62	0	8,62	78,17	0	11,25	330,3	0	8,04	80,51	0	10,39	357,22	0	6,97	81,92	0	0	350,55	0	7,71	86,35	0	0	317,51	0	8,38	76,04	0	10,19	371,39	0	7,82	81,95	0	11,61	363,69	0	7,45	87,49	0	11,26	314,18	0	8,74	75,28	0	11,37	337,49	0	8,21	82,11	0	0	387,46	0	8,04	76,98	91,12	12,47	312,3	0	7,22	83,53	0	11,4	297,12	0	8,07	91,91	0	0	388,7	0	7,52	90,15	0	10,84	353,07	0	7,08	84,01	0	12,18	311	0	7,45	74,08	95,65	11,25	391,26	0	7,81	96,62	0	0	365,46	0	7,58	85,53	0	9,92	313,81	0	8,56	96,54	0	11,22	324,16	0	6,88	82,3	0	11,38	301,42	0	8,07	86,47	117,52	10,9	383,75	0	8,84	84,96	0	12,59	313,45	0	7,81	81,9	0	0	372,05	0	7,47	83,05	0	0	380,19	0	7,65	92,88	0	0	
MEJOR PILOTO : 3	363,41	0	8,16	82,2	0	0	331,47	0	7,29	75,04	0	0	388,32	0	8,47	89,58	0	10,2	377,43	0	6,86	94,25	0	11,28	316,41	0	6,74	77,32	0	12,25	346,59	0	7,06	88,5	0	11,66	307,83	0	7,32	73,99	0	0	309,56	0	8,12	78,21	0	10,14	307,43	0	8,71	88,07	0	12,06	366,46	0	8,41	96,54	0	0	364,56	0	8,14	96,95	0	0	386,2	0	8,37	84,78	0	0	302,89	0	8,59	87,93	0	0	327,73	0	7,76	82,8	0	10,06	347,84	0	7,59	90,27	0	10,54	357,53	0	6,84	80,59	0	11,14	389,33	0	7,68	83,43	98,69	0	329,69	0	7,84	84,26	0	11,35	314,32	0	8,79	87,97	0	11,47	301,38	25,44	8,61	77,51	0	11,27	374,23	0	7,27	89,62	0	0	341,2	0	7,43	96,54	0	11,81	362,68	0	8,03	91,16	0	12,91	357,05	0	8,49	83,99	0	0	350,98	0	8,73	81,22	0	11,24	370,46	0	8,25	92,68	0	10,9	297,63	0	7,75	90,69	0	10,2	366,45	28,4	8,49	86,15	0	11,44	379,3	0	7,77	79,21	0	12,09	385,79	0	7,38	74,52	0	12,96	296,56	0	7,68	95,74	0	10,67	296,1	0	8,86	78,06	0	11,03	308,73	0	6,81	78,72	99,22	0	381,99	0	7,13	0	105,3	12,64	373,89	0	7,04	94,92	0	0	372,07	0	6,77	93,65	0	9,85	305,24	0	7,13	87,28	0	10,5	322,92	0	7,48	92,12	0	0	297,39	0	6,78	76,86	0	0	375,85	25,31	8,62	77,53	0	10,67	306,46	0	7,92	88,17	0	11,08	305,72	0	7,24	82,85	0	0	356,93	0	7,94	73,41	0	12,63	326,84	0	8,42	93,08	0	0	391,39	0	8,68	89,08	0	12,39	333,16	0	7,25	86,98	0	9,95	362,98	0	7,22	73,33	0	11,09	
MEJOR PILOTO : 4	340,1	0	8,24	75,66	98,25	0	364,78	0	8,17	81,07	0	12,56	329,07	0	8,47	76,58	0	0	332,39	0	8,11	75,87	0	10,16	298,72	0	7,4	78,69	0	11,14	346,66	0	8,31	91,54	0	13	330,22	0	7,96	81,31	0	10,48	361,73	0	8,05	94,21	0	11,68	373,78	0	7,23	77,43	0	0	330,86	0	6,97	77,89	0	10,53	392,66	0	7,9	90,65	0	12,45	337,47	0	6,9	94,55	0	0	332,19	0	8,81	79,71	0	0	388,19	0	7,68	75,11	0	0	305,77	0	6,95	75,34	0	9,87	382,33	0	7,03	79,11	0	10,28	340,73	0	7,85	81,8	0	11,26	391,43	0	7,23	86,26	0	12,79	322,01	0	7,48	95,33	0	11,29	347,32	0	6,72	84,53	0	12,74	380,03	0	6,89	79,25	0	12,93	381,6	0	6,91	77,78	0	9,84	382,1	0	7,75	74,66	0	0	322,18	0	7,55	93,51	0	10,08	304,25	0	8	93,93	0	12,82	342,71	0	7,28	89,96	0	0	364,15	0	7,82	78,53	0	0	321,42	0	7,87	75,62	0	10,15	326,19	0	8,02	0	116,64	0	301,65	0	7,53	92,04	0	0	362,58	0	7,16	93,62	0	0	369,74	26,57	8,45	81,06	106,87	10,2	355,89	0	8,11	76,58	0	11,61	318,04	0	8,89	90,96	0	0	321,99	0	7,96	88,45	94,4	9,92	367,51	0	7,68	74,72	0	0	381,65	0	7,25	84,16	113,18	10,5	346,95	0	8,93	86,93	0	12,05	342,02	0	7,58	94,2	0	11,19	321,08	0	8,91	76,83	0	0	370,45	0	8,14	92,55	0	0	374,78	0	7,12	81,52	0	0	339,59	0	8,87	76,79	0	12,14	367,75	0	7,35	91,43	0	12,43	352,69	0	8,43	77,09	0	12,2	368,84	0	7,5	83,3	0	12,65	335,27	0	8,2	0	100,41	10,42	
MEJOR PILOTO : 5	379,25	0	7,85	95,19	0	0	327,97	0	7,86	0	0	10,46	391,29	0	6,81	73,2	0	0	327	0	8,29	90,54	0	10,91	389,65	0	6,8	77	0	11,81	296,7	0	7,87	85,15	0	11,91	365,92	0	7,74	92,2	0	12,55	326,42	0	7,88	94,98	0	10,08	346,84	0	6,91	76,24	0	10,52	326,36	0	8,06	87,91	0	0	305,67	0	8,15	88,99	0	0	334,63	0	7,41	88,91	0	0	390,35	0	7,08	79,44	0	9,78	300,66	0	7,1	86,7	0	10,77	351,38	0	7,56	91,66	0	13,02	345,55	0	7,71	87,76	0	10,85	373,71	0	7,93	89,4	0	11,57	368,86	0	7,54	85,23	0	12,79	318,68	0	7,63	81,08	0	11,5	346,53	0	7,51	93,13	0	0	327,12	0	7,73	80,02	0	11,12	306,63	0	8,64	78,25	0	0	309,02	0	7,48	72,75	0	11,45	332,16	0	8,75	82,23	0	0	383,18	0	8,41	92,97	0	11,67	321,36	0	8,89	76,44	0	0	348,37	0	7,25	74,32	0	9,88	371,23	0	6,85	90,39	0	12,03	382,07	0	8	78,59	0	10,72	328,8	0	7	93,78	0	12,84	363,12	0	7,63	81,84	0	9,86	322,4	0	8,64	90,75	0	12,31	380,05	0	7,69	83,78	0	0	356,9	0	8,47	95,57	0	10	353,46	0	7,11	90,07	0	11,25	391,89	0	7,2	84,31	0	0	360,27	0	8,77	86,15	0	0	332,84	0	7,51	80,8	109,42	10,03	353,34	0	8,11	74	0	10,32	309,82	0	8,62	92,31	0	0	320,89	0	8,55	89,38	0	9,85	384,98	0	8,38	90,8	0	12,11	381,12	0	7,99	74,35	0	12,17	334,15	0	7,68	88,22	0	12,86	366,61	0	7,45	82,16	0	12,93	358,29	0	7,86	0	0	12,02	314,4	0	7,48	89,71	0	11,83	
MEJOR PILOTO : 6	357,53	0	8,84	73,07	0	9,97	302,72	0	7,51	85,04	0	0	392,71	0	6,99	74,83	0	12,93	358,32	0	8,19	77,9	0	12,22	386,59	0	6,78	73,34	0	12,11	377,33	0	8,69	86,4	0	0	369,13	0	7,8	74,05	0	10,3	320,75	0	7,95	73,36	0	0	347,31	0	7,01	72,81	0	10,27	301,32	0	7,37	75,92	0	0	295,7	0	8,73	84,58	0	0	335,9	0	8,03	75,11	0	0	365,96	0	7,56	77,49	0	11,89	347,69	0	7,27	0	113,14	0	300,65	0	8,06	83,3	0	0	342,8	0	7,81	77,84	0	12,91	336,63	0	7,23	77,31	0	0	352,35	0	7,84	95,97	0	0	368,51	0	6,81	85,76	0	12,06	365,96	0	8,64	93,27	0	11,82	361,26	0	8,68	86,95	0	10,76	314,91	0	6,85	75,92	0	11,86	340,27	0	6,78	93,07	0	0	374,23	0	7,78	90,35	0	11,16	345,76	0	7,87	82,74	0	0	376,16	0	8,16	83,4	0	10,24	373,09	0	8,18	85,18	0	10,12	355,79	0	7,98	86,58	0	0	381,76	0	7,46	0	0	0	382,53	0	8,7	78,77	0	10,41	354,96	0	8,62	87,59	0	0	340,16	0	7,85	79,35	0	9,85	323,65	0	7,27	95,55	0	9,93	353,61	0	8,37	89,3	0	9,83	334,13	0	8,56	77,44	0	0	319,09	0	8,31	94,1	0	10,89	337,88	0	8,03	87,29	108,1	12,23	342,2	0	6,73	91,13	0	10,24	311,42	0	8,13	83,22	0	0	337,97	0	7,92	74,62	0	0	391,77	0	7,3	85,85	0	10,91	364,09	0	8,93	77,12	0	12,29	324,48	0	8,15	86,65	105,73	0	365,62	0	7,88	74,13	0	10,3	311,32	0	7,15	78,18	0	0	312,57	0	8,18	93,3	0	0	302,79	0	8,26	92,91	0	12,17	
MEJOR PILOTO : 7	324,6	0	8,56	76,16	0	0	335,66	0	8,42	87,78	0	11,91	391,27	0	6,77	77,1	0	10,85	373,06	0	8,79	78,46	0	10,89	365,35	0	7,99	84,4	98,58	0	336,14	0	8,92	80,3	0	12,06	379,16	0	8,43	93,85	0	10	355,58	0	7,97	83,47	0	12,98	345,77	0	8,9	78,83	0	12,23	391,57	0	7,79	87,3	0	0	318,14	0	7,25	75,1	0	0	371,09	0	7,64	85,55	120,53	12,64	335,07	0	7,56	83,12	0	0	342,74	0	8,7	85,68	0	0	332,04	0	8,04	73,31	0	0	353,66	0	7,46	88,74	0	11,91	369,45	0	8,72	93,42	0	9,82	316,75	0	7,26	74,5	105,76	11,22	352,47	0	7	83,44	0	11,17	390,09	0	8,87	83,39	105,67	10,47	321,73	0	7,4	79,43	0	0	367,41	0	8,29	75,69	0	0	301,77	0	7,15	80,48	0	10,34	340,7	0	7,92	76	0	11,84	371,9	0	8,28	78,63	0	12,66	384,12	0	8,61	74,13	0	12,85	385,96	0	7,65	76,39	0	12,35	347,01	0	8,09	82,28	0	0	316,16	0	7,08	80,14	0	0	332	0	7,4	80,07	116,29	11,38	337,31	0	8,25	89,8	0	0	334,52	0	8,21	75,75	0	11,39	302,6	0	8,86	79,53	0	0	320,49	0	8,73	90,57	0	12,26	305,3	0	7,85	73,71	0	12,03	380,07	0	8,54	83,6	0	0	296,99	0	6,85	86	98,4	11,24	317,25	0	7,9	96,54	0	11,16	318,62	0	8,22	94,43	0	10,84	298,01	0	6,76	94,52	0	10,67	326,21	0	8,79	87,38	0	0	331,89	0	7,62	0	105,7	11,88	377,8	0	7,34	91,68	0	12,85	363,37	0	7,94	79,67	0	12,24	326,71	0	8,77	81,77	0	0	345,63	0	7,74	88,43	0	11,66	313,24	0	8,04	83,09	0	12,51	
MEJOR PILOTO : 8	359,59	0	8,18	82,59	0	12,65	320,19	0	8,47	80,91	0	0	343,27	0	8,71	93,62	0	0	320,47	0	8,35	81,9	0	0	383,59	0	7,8	74,74	0	11,04	343,66	0	8,28	76,13	0	0	357,93	28,4	7	73,84	0	10,51	355,52	0	8,6	72,74	0	0	306,74	0	8,77	72,87	0	0	344,65	0	7,5	84,51	0	0	330,16	0	6,82	88,22	0	0	314,49	0	7,01	95,55	96,9	10,7	391,69	0	8,41	88,99	108,12	11,31	322,66	0	8,86	82,94	0	11,62	350,55	0	8,9	73,56	0	12,47	388,76	0	8,35	83,93	0	0	301,61	0	8,25	93,75	0	0	296,47	0	8,25	93,39	0	11,35	306,78	0	8,68	0	109,58	9,83	389,48	0	8,41	73,69	0	0	392,61	0	7,47	78,57	0	11,05	308,52	0	7,02	83,99	0	10,75	368,21	0	8,53	77,01	0	11,35	345,74	0	7	92,71	0	0	384,63	0	7,71	75,71	0	9,81	305,21	0	8,88	75,21	0	0	330,48	0	6,99	85,57	0	10,04	324,79	0	8,9	75,35	0	10,86	346,32	0	7,79	78,42	0	0	361,23	0	8,18	79,48	0	12,93	309,96	0	8,72	91,41	0	9,81	348	0	8,48	87,36	0	0	302,01	0	7,5	75,71	0	12,48	364,3	0	7,87	90,38	0	10,53	386,44	0	7,72	83,5	0	11,51	317,76	0	7,74	0	0	0	299,16	0	7,03	83,2	98,49	0	365,82	0	7,87	77,03	0	0	356,79	0	8,44	94,19	0	0	386,6	0	8,9	74,35	0	0	341,5	0	8,77	81,6	0	12,97	369,53	0	7,84	90,78	0	0	393,18	0	7,54	93,59	0	10,5	356,28	0	7,8	95,3	0	12,92	305,68	0	6,98	95,76	0	12,1	321,5	0	8,59	88,23	0	10,09	376,69	0	8,47	76,6	0	9,93	
MEJOR PILOTO : 9	335,12	0	7,54	82,72	0	10,35	391,26	0	7,97	90,8	0	0	342,57	0	7,5	95,54	0	12,34	337,25	0	7,13	89,59	0	9,81	364,79	0	8,91	80,12	0	12,62	366,88	0	8,48	81,6	0	9,97	379,3	0	8,3	82,38	0	0	353,39	0	7,1	87,8	0	0	327,2	0	8,19	89,35	0	11,21	353,17	0	6,8	78,48	0	10,44	384,79	0	7,98	88,09	0	12,54	312,93	0	8,79	93,06	0	10,88	386,77	0	8,43	77,15	0	0	382,49	0	7,74	87,28	0	10,65	390,16	0	8,7	87,28	0	11,87	363,39	0	7,84	79,31	0	0	359,61	0	8,45	82,76	0	0	317,38	0	8,38	81,71	94,06	12,12	305,7	0	7,13	86,06	119,83	10,54	315,28	0	8,16	78,99	0	10,47	331,99	0	7,33	81,86	0	12,93	376,49	0	7,64	79,19	0	12,67	318,72	28,25	8,36	95,69	0	12,23	328,05	0	8,53	75,14	0	12,91	309,21	0	7,56	84,66	0	10,04	384,77	0	8,67	82,43	0	11,33	349,87	0	8,26	73,43	0	0	327,01	0	8,1	86,95	0	0	333,93	0	7,78	0	113,31	12,55	323,64	0	8,15	95,22	0	11,71	314,49	0	8,87	89,32	0	0	346,04	0	7,27	78,55	0	0	374,59	0	7,42	83,4	0	12,02	357,48	0	7,45	87,74	0	12,68	305,14	0	6,92	86,37	0	0	377,82	0	7,84	78,49	0	11,82	390,68	0	8,42	83,44	0	10,43	306,65	0	7,51	83,65	0	11,67	327,9	0	7,91	86,91	0	10,63	304,17	0	8,18	79,01	0	9,85	317,86	0	8,61	92,44	0	0	331,92	0	7,63	86,69	0	11,05	330,73	0	7,03	79,43	0	11,55	307,14	0	7,18	90,58	0	10,64	330,55	0	8,59	91,44	0	10,68	391,93	0	7,12	79,6	0	12,09	304,2	0	8,21	86,86	0	10,95	
																																																																																																																																																																																																																																																																																											
DISTANCIA ACELERADA MEDIA																																																																																																																																																																																																																																																																																											
Pilotos	Sector0	Sector1	Sector2	Sector3	Sector4	Sector5	Sector6	Sector7	Sector8	Sector9	Sector10	Sector11	Sector12	Sector13	Sector14	Sector15	Sector16	Sector17	Sector18	Sector19	Sector20	Sector21	Sector22	Sector23	Sector24	Sector25	Sector26	Sector27	Sector28	Sector29	Sector30	Sector31	Sector32	Sector33	Sector34	Sector35	Sector36	Sector37	Sector38	Sector39	Sector40	Sector41	Sector42	Sector43	Sector44	Sector45	Sector46																																																																																																																																																																																																																																												
MEJOR PILOTO : 0	70,54	95,8666666666667	82,5833333333333	69,06	65,55	86,4783333333333	67,2583333333333	71,8716666666667	68,7916666666667	77,8316666666667	73,3033333333333	78,7933333333333	78,8616666666667	70,495	70,65	65,9833333333333	77,17	72,8783333333333	69,0333333333333	84,69	69,0233333333333	68,0483333333333	81,6516666666667	80,285	74,105	74,7133333333333	77,48	71,1266666666667	75,6	71,19	77,57	81,09	71,395	63,91	83,005	71,18	75,8683333333333	69,7083333333333	65,5983333333333	77,3	77,3566666666667	66,28	68,2983333333333	72,3733333333333	79,5316666666667	74,6	80,5233333333333																																																																																																																																																																																																																																												
MEJOR PILOTO : 1	78,4233333333333	75,17	88,7133333333333	74,48	78,6133333333333	77,5366666666667	76,665	65,4966666666667	69,71	85,2766666666667	78,49	86,5633333333333	69,2716666666667	70,6333333333333	74,5616666666667	71,8866666666667	80,615	73,86	75,8916666666667	70,925	74,0716666666667	73,5766666666667	74,7616666666667	71,8966666666667	68,4883333333333	81,1166666666667	75,3666666666667	79,9016666666667	71,33	74,8533333333333	67,1416666666667	71,045	70,6566666666667	74,7666666666667	65,155	79,0016666666667	65,7016666666667	78,92	77,385	69,1766666666667	66,7	81,0816666666667	78,1966666666667	72,0866666666667	80,2466666666667	73,815	67,4383333333334																																																																																																																																																																																																																																												
MEJOR PILOTO : 2	70,4733333333333	81,2833333333333	81,0866666666667	72,4833333333333	82,905	70,7933333333333	64,595	67,93	87,6416666666667	76,7816666666667	70,58	69,1733333333333	77,4616666666667	72,4	70,715	75,7333333333333	64,8866666666667	67,2233333333333	73,0216666666667	78,915	77,5466666666667	86,3483333333334	80,2683333333333	80,4266666666667	78,145	76,0366666666667	72,25	80,025	76,9516666666667	68,92	70,5033333333333	76,7583333333333	80,7583333333333	76,75	81,9983333333333	78,5383333333333	75,15	65,79	91,445	68,1666666666667	79,3716666666667	79,665	74,9133333333333	84,905	78,99	71,3283333333333	76,9716666666667																																																																																																																																																																																																																																												
MEJOR PILOTO : 3	81,9516666666667	67,5416666666667	79,17	75,4866666666667	69,1916666666667	66,4366666666667	88,375	75,5166666666667	89,2683333333333	75,6516666666667	82,9083333333333	66,3716666666667	81,355	63,8583333333333	86,9733333333334	67,9983333333333	79,9383333333333	77,1416666666667	79,1933333333333	83,4216666666667	65,3083333333333	82,4183333333333	84,415	70,6866666666667	68,2216666666667	69,3716666666667	80,915	79,1766666666667	66,74	83,505	72,155	70,615	74,905	82,0916666666667	70,9233333333333	74,79	66,6483333333333	76,5033333333333	78,3233333333333	63,0233333333333	67,6066666666667	76,97	70,4366666666667	75,7533333333334	74,8616666666667	63,525	79,3366666666667																																																																																																																																																																																																																																												
MEJOR PILOTO : 4	75,6233333333333	79,005	90,4583333333333	66,2233333333333	89,9033333333333	76,7083333333333	77,8033333333333	71,14	84,1616666666667	73,7266666666667	67,1933333333333	80,1466666666667	73,075	83,9216666666667	68,6666666666667	74,7716666666667	70,02	73,79	71,8883333333333	74,3466666666667	87,77	69,0183333333333	80,1533333333333	78,385	63,67	71,1666666666667	81,5016666666667	68,9483333333333	80,1133333333333	75,1833333333333	58,985	101,725	96,6966666666667	68,5616666666667	73,5283333333333	77,8583333333333	71,865	68,34	78,8933333333333	77,1483333333333	72,96	71,2616666666667	78,8	80,7883333333333	55,0383333333333	97,0966666666667	74,1216666666667																																																																																																																																																																																																																																												
MEJOR PILOTO : 5	80,0333333333333	76,1766666666667	78,9783333333333	82,9316666666667	77,37	69,7833333333333	73,1916666666667	71,71	79,6283333333333	54,9033333333333	77,0333333333333	81,5933333333333	79,3666666666667	70,4016666666667	69,3816666666667	73,2866666666667	77,0316666666667	78,2416666666667	68,0716666666667	74,0316666666667	73,175	80,0716666666667	83,4133333333334	74,1733333333333	81,2066666666667	80,39	72,3616666666667	77,6916666666667	76,7166666666667	77,74	65,64	67,5633333333334	67,8966666666667	70,175	73,5183333333333	75,9083333333333	79,6633333333333	73,34	73,17	78,8183333333333	77,4166666666667	67,8883333333333	71,565	73,08	73,2683333333333	72,5683333333333	69,6933333333333																																																																																																																																																																																																																																												
MEJOR PILOTO : 6	75,955	74,5816666666667	71,875	72,615	67,2816666666667	81,1533333333333	67,1666666666667	67,3616666666667	74,285	79,75	74,7133333333333	78,0366666666667	80,7466666666667	65,655	77,1433333333333	77,7466666666667	72,9683333333333	71,8916666666667	75,3433333333333	72,2583333333333	78,4866666666667	91,2416666666667	67,14	79,8483333333333	80,2466666666667	79,96	73,695	78,925	72,3916666666667	69,64	66,2083333333333	75,4816666666667	84,98	81,405	58,175	85,055	75,7716666666667	68,6366666666667	75,2966666666667	74,5516666666667	66,9166666666667	69,13	69,4116666666667	72,38	79,1816666666667	70,2216666666667	72,6266666666667																																																																																																																																																																																																																																												
MEJOR PILOTO : 7	70,2983333333333	73,365	80,7283333333333	78,0583333333333	66,8033333333333	71,3183333333333	72,5633333333334	81,6183333333333	70,8683333333333	79,9483333333333	69,175	71,1516666666667	96,6483333333333	71,2583333333333	62,015	98,045	66,5466666666667	79,9566666666667	76,2166666666667	77,2183333333333	83,8183333333333	74,19	81,2233333333333	97,7116666666667	95,7466666666667	72,8466666666667	68,2316666666667	68,02	83,055	68,87	70,5216666666667	72,9183333333333	92,75	72,04	68,5366666666667	73,4633333333333	77,855	92,1016666666667	68,335	75,06	68,4566666666667	68,6616666666667	75,6	77,745	71,96	72,715	67,8633333333333																																																																																																																																																																																																																																												
MEJOR PILOTO : 8	76,7966666666667	67,1666666666667	64,0233333333333	79,3316666666667	63,855	75,935	67,2333333333333	71,5216666666667	66,0583333333333	67,6833333333333	78,3383333333333	78,6333333333333	71,0583333333333	73,2883333333333	67,7116666666667	73,575	80,5566666666667	66,695	87,2233333333334	69,2266666666667	83,5766666666667	70,8683333333333	72,0366666666667	89,295	79,5633333333333	66,5816666666667	84,4283333333333	71,5783333333333	68,09	85,2	73,4033333333333	70,6483333333333	85,175	74,37	77,98	68,945	76,15	79,22	79,395	65,45	74,8283333333333	78,8216666666667	77,9733333333333	83,795	73,4583333333333	71,515	81,2433333333333																																																																																																																																																																																																																																												
MEJOR PILOTO : 9	69,5883333333333	68,9883333333333	76,5116666666667	66,6866666666667	80,3733333333333	69,755	82,425	74,1966666666667	71,305	82,3983333333333	74,0566666666667	70,3833333333333	89,4916666666667	82,0466666666667	68,5366666666667	77,6783333333333	68,5683333333333	72,8983333333333	91,6616666666667	69,4783333333333	66,9733333333333	70,8983333333333	81,765	67,34	78,41	80,485	71,9133333333333	72,3833333333333	80,9666666666667	72,135	62,55	100,126666666667	81,4933333333333	70,5683333333333	68,7083333333333	81,54	82,1133333333333	82,2666666666667	69,7216666666667	74,2483333333333	72,605	68,1266666666667	77,0816666666667	78,4566666666667	70,335	75,385	67,16																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																																																											
DISTANCIA FRENADA SECTOR: 	V0																																															V0																																															V0																																															V0																																															V0																																															V0																																															
